last phdos peak,cif
578.5857331141764,"# generated using pymatgen
data_SnHgF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04769201
_cell_length_b   6.04769176
_cell_length_c   6.04769225
_cell_angle_alpha   55.42593510
_cell_angle_beta   55.42593770
_cell_angle_gamma   55.42593424
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnHgF6
_chemical_formula_sum   'Sn1 Hg1 F6'
_cell_volume   139.79035294
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  F  F0  1  0.11254846  0.34690712  0.76701891  1
  F  F1  1  0.34690712  0.76701891  0.11254846  1
  F  F2  1  0.76701891  0.11254846  0.34690712  1
  F  F3  1  0.23298109  0.88745154  0.65309288  1
  F  F4  1  0.65309288  0.23298109  0.88745154  1
  F  F5  1  0.88745154  0.65309288  0.23298109  1
  Hg  Hg6  1  0.50000000  0.50000000  0.50000000  1
  Sn  Sn7  1  0.00000000  0.00000000  0.00000000  1
"
471.0938502979696,"# generated using pymatgen
data_RbCaF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51713703
_cell_length_b   4.51713703
_cell_length_c   4.51713703
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbCaF3
_chemical_formula_sum   'Rb1 Ca1 F3'
_cell_volume   92.17004426
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  F  F0  1  0.50000000  0.00000000  0.50000000  1
  F  F1  1  0.50000000  0.50000000  0.00000000  1
  F  F2  1  0.00000000  0.50000000  0.50000000  1
  Ca  Ca3  1  0.50000000  0.50000000  0.50000000  1
  Rb  Rb4  1  0.00000000  0.00000000  0.00000000  1
"
859.5857108022728,"# generated using pymatgen
data_LiTaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53381920
_cell_length_b   5.53381920
_cell_length_c   5.53381920
_cell_angle_alpha   56.14486292
_cell_angle_beta   56.14486288
_cell_angle_gamma   56.14486290
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTaO3
_chemical_formula_sum   'Li2 Ta2 O6'
_cell_volume   109.13334374
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.28225650  0.28225650  0.28225650  1
  Li  Li1  1  0.78225650  0.78225650  0.78225650  1
  O  O2  1  0.61985792  0.22598551  0.86065284  1
  O  O3  1  0.72598551  0.11985792  0.36065284  1
  O  O4  1  0.11985792  0.36065284  0.72598551  1
  O  O5  1  0.36065284  0.72598551  0.11985792  1
  O  O6  1  0.86065284  0.61985792  0.22598551  1
  O  O7  1  0.22598551  0.86065284  0.61985792  1
  Ta  Ta8  1  0.99944723  0.99944723  0.99944723  1
  Ta  Ta9  1  0.49944723  0.49944723  0.49944723  1
"
371.58574955034754,"# generated using pymatgen
data_CdGeP2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81093601
_cell_length_b   5.81093601
_cell_length_c   6.85419226
_cell_angle_alpha   115.08083449
_cell_angle_beta   115.08083451
_cell_angle_gamma   89.99999998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdGeP2
_chemical_formula_sum   'Cd2 Ge2 P4'
_cell_volume   185.24645910
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  P  P0  1  0.84237322  0.87500000  0.25000000  1
  P  P1  1  0.62500000  0.15762678  0.75000000  1
  P  P2  1  0.40762678  0.37500000  0.25000000  1
  P  P3  1  0.12500000  0.59237322  0.75000000  1
  Ge  Ge4  1  0.50000000  0.50000000  0.00000000  1
  Ge  Ge5  1  0.75000000  0.25000000  0.50000000  1
  Cd  Cd6  1  0.25000000  0.75000000  0.50000000  1
  Cd  Cd7  1  0.00000000  0.00000000  0.00000000  1
"
251.01789069958312,"# generated using pymatgen
data_CdS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89839986
_cell_length_b   3.90851991
_cell_length_c   5.49797006
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdS
_chemical_formula_sum   'Cd2 S2'
_cell_volume   83.77242394
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.24438085  0.50000000  0.50000000  1
  Cd  Cd1  1  0.75561915  0.00000000  0.00000000  1
  S  S2  1  0.25280023  0.50000000  0.00000000  1
  S  S3  1  0.74719977  0.00000000  0.50000000  1
"
546.5857356550338,"# generated using pymatgen
data_LiYF4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25390381
_cell_length_b   5.25302983
_cell_length_c   6.57877994
_cell_angle_alpha   113.52648852
_cell_angle_beta   113.53353005
_cell_angle_gamma   90.01033727
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiYF4
_chemical_formula_sum   'Li2 Y2 F8'
_cell_volume   149.85335786
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.12497398  0.37502703  0.25000879  1
  Li  Li1  1  0.87502602  0.62497297  0.74999121  1
  F  F2  1  0.67385438  0.53992459  0.91237748  1
  F  F3  1  0.37260749  0.17390036  0.41230165  1
  F  F4  1  0.76144468  0.12750815  0.08765669  1
  F  F5  1  0.96023211  0.26148507  0.58766119  1
  F  F6  1  0.62739251  0.82609964  0.58769835  1
  F  F7  1  0.32614562  0.46007541  0.08762252  1
  F  F8  1  0.23855532  0.87249185  0.91234331  1
  F  F9  1  0.03976789  0.73851493  0.41233881  1
  Y  Y10  1  0.37502595  0.12501548  0.74998957  1
  Y  Y11  1  0.62497405  0.87498452  0.25001043  1
"
346.5857515353923,"# generated using pymatgen
data_Sr(AlTe2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.73272551
_cell_length_b   6.84784507
_cell_length_c   6.84784507
_cell_angle_alpha   76.01564730
_cell_angle_beta   60.55875239
_cell_angle_gamma   60.55875239
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr(AlTe2)2
_chemical_formula_sum   'Sr1 Al2 Te4'
_cell_volume   239.43940555
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.25000000  0.50002310  0.49997690  1
  Al  Al1  1  0.75000000  0.50000688  0.49999312  1
  Sr  Sr2  1  0.75000000  0.99998555  0.00001445  1
  Te  Te3  1  0.17191551  0.49999579  0.15618368  1
  Te  Te4  1  0.32808449  0.84381632  0.50000421  1
  Te  Te5  1  0.67190178  0.15619018  0.50001782  1
  Te  Te6  1  0.82809822  0.49998218  0.84380982  1
"
524.5857374018732,"# generated using pymatgen
data_CdPbF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04250770
_cell_length_b   6.04250800
_cell_length_c   6.04250714
_cell_angle_alpha   55.96664719
_cell_angle_beta   55.96664142
_cell_angle_gamma   55.96664756
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdPbF6
_chemical_formula_sum   'Cd1 Pb1 F6'
_cell_volume   141.42492854
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.50000000  0.50000000  0.50000000  1
  F  F1  1  0.12165774  0.36028035  0.75706413  1
  F  F2  1  0.36028035  0.75706413  0.12165774  1
  F  F3  1  0.75706413  0.12165774  0.36028035  1
  F  F4  1  0.24293587  0.87834226  0.63971965  1
  F  F5  1  0.63971965  0.24293587  0.87834226  1
  F  F6  1  0.87834226  0.63971965  0.24293587  1
  Pb  Pb7  1  0.00000000  0.00000000  0.00000000  1
"
850.5857115168886,"# generated using pymatgen
data_LiNbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59239921
_cell_length_b   5.59239921
_cell_length_c   5.59239920
_cell_angle_alpha   55.67586873
_cell_angle_beta   55.67586882
_cell_angle_gamma   55.67586871
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNbO3
_chemical_formula_sum   'Li2 Nb2 O6'
_cell_volume   111.26706391
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.28283165  0.28283165  0.28283165  1
  Li  Li1  1  0.78283165  0.78283165  0.78283165  1
  O  O2  1  0.10963225  0.36031584  0.72005108  1
  O  O3  1  0.72005108  0.10963225  0.36031584  1
  O  O4  1  0.36031584  0.72005108  0.10963225  1
  O  O5  1  0.86031584  0.60963225  0.22005108  1
  O  O6  1  0.22005108  0.86031584  0.60963225  1
  O  O7  1  0.60963225  0.22005108  0.86031584  1
  Nb  Nb8  1  0.00076918  0.00076918  0.00076918  1
  Nb  Nb9  1  0.50076918  0.50076918  0.50076918  1
"
857.5857109610762,"# generated using pymatgen
data_AlCuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87874409
_cell_length_b   2.87874409
_cell_length_c   5.93185855
_cell_angle_alpha   75.95693295
_cell_angle_beta   75.95693295
_cell_angle_gamma   59.99999416
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCuO2
_chemical_formula_sum   'Al1 Cu1 O2'
_cell_volume   40.86709263
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu1  1  0.00000000  -0.00000000  0.00000000  1
  O  O2  1  0.11004309  0.11004309  0.66987073  1
  O  O3  1  0.88995691  0.88995691  0.33012927  1
"
454.58574295999847,"# generated using pymatgen
data_VCu3S4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41286843
_cell_length_b   5.41286843
_cell_length_c   5.41286843
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCu3S4
_chemical_formula_sum   'V1 Cu3 S4'
_cell_volume   158.59241505
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  S  S0  1  0.76332357  0.23667643  0.76332357  1
  S  S1  1  0.23667643  0.76332357  0.76332357  1
  S  S2  1  0.76332357  0.76332357  0.23667643  1
  S  S3  1  0.23667643  0.23667643  0.23667643  1
  V  V4  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu5  1  0.00000000  0.50000000  0.00000000  1
  Cu  Cu6  1  0.00000000  0.00000000  0.50000000  1
  Cu  Cu7  1  0.50000000  0.00000000  0.00000000  1
"
765.585718266041,"# generated using pymatgen
data_MgTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53133981
_cell_length_b   5.53133981
_cell_length_c   5.53133981
_cell_angle_alpha   54.94174483
_cell_angle_beta   54.94174484
_cell_angle_gamma   54.94174481
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTiO3
_chemical_formula_sum   'Mg2 Ti2 O6'
_cell_volume   105.58039054
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O0  1  0.04816549  0.77475470  0.43700991  1
  O  O1  1  0.77475470  0.43700991  0.04816549  1
  O  O2  1  0.43700991  0.04816549  0.77475470  1
  O  O3  1  0.95183451  0.22524530  0.56299009  1
  O  O4  1  0.56299009  0.95183451  0.22524530  1
  O  O5  1  0.22524530  0.56299009  0.95183451  1
  Mg  Mg6  1  0.35473073  0.35473073  0.35473073  1
  Mg  Mg7  1  0.64526927  0.64526927  0.64526927  1
  Ti  Ti8  1  0.14361134  0.14361134  0.14361134  1
  Ti  Ti9  1  0.85638866  0.85638866  0.85638866  1
"
250.5857591579644,"# generated using pymatgen
data_Cd(GaSe2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87532228
_cell_length_b   5.87532228
_cell_length_c   6.88953419
_cell_angle_alpha   115.23897795
_cell_angle_beta   115.23897785
_cell_angle_gamma   90.00000001
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd(GaSe2)2
_chemical_formula_sum   'Cd1 Ga2 Se4'
_cell_volume   189.71856032
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.25000000  0.75000000  0.50000000  1
  Ga  Ga1  1  0.50000000  0.50000000  0.00000000  1
  Se  Se2  1  0.86526050  0.87588812  0.27584187  1
  Se  Se3  1  0.41058137  0.39995376  0.27584187  1
  Se  Se4  1  0.12411188  0.58941863  0.72415813  1
  Se  Se5  1  0.60004624  0.13473950  0.72415813  1
  Cd  Cd6  1  0.00000000  0.00000000  0.00000000  1
"
221.58576146061642,"# generated using pymatgen
data_ZnSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05352711
_cell_length_b   4.05352711
_cell_length_c   6.66241734
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999995
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnSe
_chemical_formula_sum   'Zn2 Se2'
_cell_volume   94.80442949
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.33333333  0.66666667  0.00058367  1
  Zn  Zn1  1  0.66666667  0.33333333  0.50058367  1
  Se  Se2  1  0.33333333  0.66666667  0.37441633  1
  Se  Se3  1  0.66666667  0.33333333  0.87441633  1
"
2551.585576454439,"# generated using pymatgen
data_KHS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35671173
_cell_length_b   4.35671188
_cell_length_c   4.35671206
_cell_angle_alpha   70.41702547
_cell_angle_beta   70.41702302
_cell_angle_gamma   70.41702214
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KHS
_chemical_formula_sum   'K1 H1 S1'
_cell_volume   71.05406383
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.64429509  0.64429509  0.64429509  1
  K  K1  1  0.00106807  0.00106807  0.00106807  1
  S  S2  1  0.50563684  0.50563684  0.50563684  1
"
726.5857213627112,"# generated using pymatgen
data_Hg(AsO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.95602256
_cell_length_b   4.95602256
_cell_length_c   5.11422809
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999999
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hg(AsO3)2
_chemical_formula_sum   'Hg1 As2 O6'
_cell_volume   108.78706861
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O0  1  0.37985924  0.37985924  0.70442376  1
  O  O1  1  0.62014076  0.00000000  0.70442376  1
  O  O2  1  0.00000000  0.62014076  0.70442376  1
  O  O3  1  0.37985924  0.00000000  0.29557624  1
  O  O4  1  0.00000000  0.37985924  0.29557624  1
  O  O5  1  0.62014076  0.62014076  0.29557624  1
  As  As6  1  0.66666667  0.33333333  0.50000000  1
  As  As7  1  0.33333333  0.66666667  0.50000000  1
  Hg  Hg8  1  0.00000000  0.00000000  0.00000000  1
"
226.58576106360744,"# generated using pymatgen
data_Ba(GaTe2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.80592694
_cell_length_b   6.99203343
_cell_length_c   6.99203343
_cell_angle_alpha   76.34923925
_cell_angle_beta   60.93512257
_cell_angle_gamma   60.93512257
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba(GaTe2)2
_chemical_formula_sum   'Ba1 Ga2 Te4'
_cell_volume   254.20663789
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75000000  0.99999916  0.00000084  1
  Ga  Ga1  1  0.25000000  0.49981525  0.50018475  1
  Ga  Ga2  1  0.75000000  0.50027825  0.49972175  1
  Te  Te3  1  0.16856470  0.49991529  0.16252552  1
  Te  Te4  1  0.33143530  0.83747448  0.50008471  1
  Te  Te5  1  0.66845601  0.16259238  0.50007482  1
  Te  Te6  1  0.83154399  0.49992518  0.83740762  1
"
456.97355178318014,"# generated using pymatgen
data_Ba2ZrS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01089135
_cell_length_b   5.01089136
_cell_length_c   8.69924206
_cell_angle_alpha   106.73869669
_cell_angle_beta   106.73869670
_cell_angle_gamma   89.99999997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2ZrS4
_chemical_formula_sum   'Ba2 Zr1 S4'
_cell_volume   199.49010923
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  S  S0  1  0.00000000  0.50000000  0.00000000  1
  S  S1  1  0.50000000  0.00000000  0.00000000  1
  S  S2  1  0.83675935  0.83675935  0.67351870  1
  S  S3  1  0.16324065  0.16324065  0.32648130  1
  Zr  Zr4  1  0.00000000  0.00000000  0.00000000  1
  Ba  Ba5  1  0.64170936  0.64170936  0.28341873  1
  Ba  Ba6  1  0.35829064  0.35829064  0.71658127  1
"
598.5857315261405,"# generated using pymatgen
data_K2PtF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.90755470
_cell_length_b   5.90755470
_cell_length_c   4.75350300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2PtF6
_chemical_formula_sum   'K2 Pt1 F6'
_cell_volume   143.66795425
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  F  F0  1  0.83702876  0.16297124  0.77635211  1
  F  F1  1  0.83702876  0.67405752  0.77635211  1
  F  F2  1  0.32594248  0.16297124  0.77635211  1
  F  F3  1  0.16297124  0.83702876  0.22364789  1
  F  F4  1  0.16297124  0.32594248  0.22364789  1
  F  F5  1  0.67405752  0.83702876  0.22364789  1
  K  K6  1  0.66666667  0.33333333  0.28530219  1
  K  K7  1  0.33333333  0.66666667  0.71469781  1
  Pt  Pt8  1  0.00000000  0.00000000  0.00000000  1
"
763.4585635073801,"# generated using pymatgen
data_BaZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25568911
_cell_length_b   4.25568911
_cell_length_c   4.25568911
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaZrO3
_chemical_formula_sum   'Ba1 Zr1 O3'
_cell_volume   77.07431650
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O0  1  0.50000000  0.00000000  0.50000000  1
  O  O1  1  0.50000000  0.50000000  0.00000000  1
  O  O2  1  0.00000000  0.50000000  0.50000000  1
  Zr  Zr3  1  0.50000000  0.50000000  0.50000000  1
  Ba  Ba4  1  0.00000000  0.00000000  0.00000000  1
"
204.58576281044685,"# generated using pymatgen
data_GaCuTe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.08705992
_cell_length_b   6.08705992
_cell_length_c   7.44633557
_cell_angle_alpha   114.12498947
_cell_angle_beta   114.12498941
_cell_angle_gamma   90.00000001
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaCuTe2
_chemical_formula_sum   'Ga2 Cu2 Te4'
_cell_volume   225.14192535
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu1  1  0.25000000  0.75000000  0.50000000  1
  Ga  Ga2  1  0.50000000  0.50000000  0.00000000  1
  Ga  Ga3  1  0.75000000  0.25000000  0.50000000  1
  Te  Te4  1  0.36183063  0.37500000  0.25000000  1
  Te  Te5  1  0.12500000  0.63816937  0.75000000  1
  Te  Te6  1  0.62500000  0.11183063  0.75000000  1
  Te  Te7  1  0.88816937  0.87500000  0.25000000  1
"
477.5857411337574,"# generated using pymatgen
data_MgP4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11868154
_cell_length_b   5.19037882
_cell_length_c   7.59668718
_cell_angle_alpha   98.56618420
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgP4
_chemical_formula_sum   'Mg2 P8'
_cell_volume   199.57649749
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Mg  Mg1  1  0.50000000  0.00000000  0.50000000  1
  P  P2  1  0.29219727  0.74702512  0.74619535  1
  P  P3  1  0.79219727  0.25297488  0.75380465  1
  P  P4  1  0.70780273  0.25297488  0.25380465  1
  P  P5  1  0.20780273  0.74702512  0.24619535  1
  P  P6  1  0.89131910  0.60322923  0.40049471  1
  P  P7  1  0.39131910  0.39677077  0.09950529  1
  P  P8  1  0.10868090  0.39677077  0.59950529  1
  P  P9  1  0.60868090  0.60322923  0.90049471  1
"
229.585760825402,"# generated using pymatgen
data_Ga2Te3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.57235809
_cell_length_b   12.80983491
_cell_length_c   7.35948232
_cell_angle_alpha   30.48328296
_cell_angle_beta   54.04150489
_cell_angle_gamma   59.59994053
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga2Te3
_chemical_formula_sum   'Ga4 Te6'
_cell_volume   331.84160309
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.12185163  -0.00042178  0.23654787  1
  Ga  Ga1  1  0.12272309  0.66907728  0.25835149  1
  Ga  Ga2  1  0.62185163  0.33375478  0.23528252  1
  Ga  Ga3  1  0.62272309  0.66425672  0.26558232  1
  Te  Te4  1  0.98409260  0.00303306  0.99797808  1
  Te  Te5  1  0.00898807  0.32530368  0.02820891  1
  Te  Te6  1  0.50898807  0.00802932  0.00412095  1
  Te  Te7  1  0.01234461  0.64967857  0.00890795  1
  Te  Te8  1  0.48409260  0.33029994  0.00707728  1
  Te  Te9  1  0.51234461  0.68365543  0.95794265  1
"
